no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_month,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,booking_status_Not_Canceled
2,0,0,2,39,8,0,0,0,109.0,0,False,False,False,False,False,False,True
2,0,2,3,268,4,0,0,0,78.0,0,False,False,False,False,False,False,False
2,0,1,1,4,8,0,0,0,75.0,0,False,False,False,False,False,False,False
2,0,0,0,33,2,0,0,0,0.0,1,False,False,False,False,False,False,True
2,0,1,3,322,5,0,0,0,80.0,0,False,False,False,False,False,False,False
2,0,1,3,20,12,0,0,0,74.8,1,False,False,False,False,False,False,True
2,0,2,2,153,10,0,0,0,72.25,1,False,False,False,False,False,False,True
2,0,0,1,34,9,0,0,0,111.6,0,False,False,True,False,False,False,True
2,0,2,3,33,4,0,0,0,140.4,0,False,False,True,False,False,False,True
2,2,2,1,57,4,0,0,0,177.3,2,False,False,False,False,True,False,True
2,0,0,2,192,8,0,0,0,94.5,0,False,False,False,False,False,False,False
2,0,2,3,211,7,0,0,0,90.95,0,False,False,False,False,False,False,False
3,0,2,1,139,10,0,0,0,151.2,0,False,False,True,False,False,False,False
2,0,0,3,85,4,0,0,0,99.3,0,False,False,True,False,False,False,False
1,0,1,0,61,12,0,0,0,78.2,0,False,False,True,False,False,False,True
2,0,0,1,13,6,0,0,0,146.0,1,False,False,True,False,False,False,True
2,0,0,3,146,12,0,0,0,75.0,0,False,False,False,False,False,False,True
2,0,0,2,32,11,0,0,0,130.0,1,False,False,False,False,False,False,True
2,2,2,2,15,6,0,0,0,278.0,2,False,False,False,False,True,False,True
2,0,1,1,251,11,0,0,0,73.35,1,False,False,False,False,False,False,True
2,0,1,3,172,5,0,0,0,123.25,0,False,False,True,False,False,False,False
2,0,0,3,106,2,0,0,0,46.67,1,False,False,True,False,False,False,True
2,0,0,2,53,12,0,0,0,81.0,1,False,False,False,False,False,False,True
2,0,2,1,36,8,0,0,0,67.5,1,False,False,False,False,False,False,True
2,0,2,2,71,11,0,0,0,88.4,1,False,False,False,False,False,False,False
2,0,0,2,11,10,0,0,0,114.0,1,False,False,False,False,False,False,True
2,0,0,1,37,6,0,0,0,116.1,0,False,False,False,False,False,False,False
1,0,0,1,3,7,0,0,0,67.0,0,False,False,False,False,False,False,True
2,0,0,1,4,2,0,0,0,72.8,0,False,False,False,False,False,False,True
1,2,0,1,9,7,0,0,0,235.63,2,False,False,False,False,False,True,True
2,0,1,1,275,6,0,0,0,62.8,0,False,False,False,False,False,False,False
1,0,2,6,84,4,0,0,0,66.76,0,False,False,False,False,False,False,False
2,0,0,4,70,3,0,0,0,68.0,2,False,False,False,False,False,False,True
2,0,0,1,2,3,0,0,0,101.0,2,False,False,False,False,False,False,True
2,0,1,4,76,3,0,0,0,100.6,1,False,False,False,False,False,False,True
2,1,0,2,44,6,0,0,0,134.1,0,False,False,False,False,False,False,False
2,0,1,2,84,10,0,0,0,89.25,2,False,False,False,False,False,False,True
2,0,1,1,89,10,0,0,0,118.8,1,False,False,False,False,False,False,False
2,0,2,5,84,10,0,0,0,132.3,1,False,False,True,False,False,False,True
2,1,2,5,156,7,0,0,0,94.91,1,False,False,False,False,False,False,True
1,0,1,0,111,10,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,2,0,23,9,0,0,0,89.0,2,False,False,False,False,False,False,True
3,0,1,2,109,10,0,0,0,174.6,1,False,False,True,False,False,False,False
2,0,0,3,52,11,0,0,0,60.0,1,False,False,True,False,False,False,True
2,0,0,1,39,7,0,0,0,107.1,1,False,False,False,False,False,False,True
2,0,1,2,66,10,0,0,0,75.0,0,False,False,False,False,False,False,False
3,0,0,2,3,3,0,0,0,145.0,0,False,False,True,False,False,False,False
2,0,0,2,42,2,0,0,0,74.0,0,False,False,False,False,False,False,True
1,0,0,2,192,6,0,0,0,95.0,0,False,False,False,False,False,False,True
2,0,2,3,174,9,0,0,0,119.85,1,False,False,False,False,False,False,False
2,0,0,2,377,10,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,0,2,11,6,0,0,0,141.0,1,False,False,False,False,False,False,False
2,0,2,4,8,1,0,0,0,89.2,0,False,False,False,False,False,False,True
2,0,0,2,28,5,0,0,0,100.0,0,False,False,False,False,False,False,False
3,0,1,1,0,5,0,0,0,158.0,0,False,False,True,False,False,False,True
2,0,0,2,122,4,0,0,0,85.0,0,False,False,False,False,False,False,False
1,0,0,2,15,2,0,0,0,85.0,0,False,False,False,False,False,False,False
2,0,1,2,51,12,0,0,0,108.0,2,False,False,False,False,False,False,True
2,2,1,3,9,2,0,0,0,182.0,0,False,False,False,False,True,False,True
2,0,2,1,177,10,0,0,0,90.9,0,False,False,False,False,False,False,True
2,0,0,4,57,3,0,0,0,76.76,0,False,False,False,False,False,False,False
3,0,2,1,118,9,0,0,0,105.4,0,False,False,False,False,False,False,True
2,0,2,1,3,2,0,0,0,82.0,0,False,False,False,False,False,False,True
3,0,2,2,48,8,0,0,0,168.3,0,False,False,True,False,False,False,True
1,0,0,2,102,10,0,0,0,80.0,0,False,False,False,False,False,False,False
1,0,0,2,85,9,0,0,0,90.0,0,False,False,False,False,False,False,True
2,0,0,2,51,7,0,0,0,117.9,1,False,False,False,False,False,False,True
2,0,1,2,31,9,0,0,0,75.0,0,False,False,False,False,False,False,True
1,0,0,3,8,9,0,0,0,65.0,0,False,False,False,False,False,False,True
2,0,0,3,280,12,0,0,0,78.3,2,False,False,False,False,False,False,False
1,0,0,1,7,10,0,0,0,65.0,0,False,False,False,False,False,False,True
2,2,0,3,44,9,0,0,0,207.9,1,False,False,False,False,True,False,True
1,0,1,1,22,4,0,0,0,95.0,0,False,False,False,False,False,False,True
2,0,0,5,24,6,0,0,0,150.0,2,False,False,True,False,False,False,True
2,0,0,1,55,4,0,0,0,104.0,0,False,False,False,False,False,False,True
3,0,0,5,33,3,0,0,0,157.14,1,False,False,True,False,False,False,True
1,0,0,3,134,5,0,0,0,94.5,0,False,False,False,False,False,False,False
2,0,0,1,0,1,0,0,0,95.0,0,False,False,False,False,False,False,True
2,0,2,3,69,9,0,0,0,135.9,1,False,False,False,False,False,False,False
2,1,0,2,7,11,0,0,0,86.12,2,False,False,False,False,False,False,True
1,0,0,1,0,9,0,0,0,142.0,0,False,False,False,False,False,False,True
2,0,0,2,53,7,0,0,0,78.35,1,False,False,False,False,False,False,True
2,0,0,2,1,9,1,0,1,75.0,0,False,False,False,False,False,False,True
2,0,2,2,115,9,0,0,0,106.92,0,False,False,False,False,False,False,False
2,0,1,4,145,7,0,0,0,72.25,0,False,False,False,False,False,False,False
2,0,2,2,164,6,0,0,0,100.3,1,False,False,False,False,False,False,False
1,0,0,2,192,6,0,0,0,95.0,0,False,False,False,False,False,False,True
2,0,0,1,0,6,0,0,0,111.0,1,False,False,False,False,False,False,True
3,0,0,4,200,8,0,0,0,187.5,1,False,False,True,False,False,False,False
1,0,1,1,247,6,0,0,0,90.0,0,False,False,False,False,False,False,True
2,0,0,2,35,3,0,0,0,140.4,0,False,False,True,False,False,False,False
2,0,0,3,188,8,0,0,0,105.3,1,False,False,False,False,False,False,False
2,0,1,0,13,3,0,0,0,85.0,1,False,False,False,False,False,False,True
3,0,2,1,99,5,0,0,0,137.7,2,False,False,False,False,False,False,True
1,0,0,2,192,6,0,0,0,95.0,0,False,False,False,False,False,False,True
1,0,1,5,349,10,0,0,0,80.0,0,False,False,False,False,False,False,False
2,0,1,2,207,8,0,0,0,85.5,1,False,False,False,False,False,False,True
2,0,0,1,109,10,0,0,0,108.0,0,False,False,False,False,False,False,False
1,0,0,1,37,5,0,0,0,116.1,0,False,False,False,False,False,False,True
1,0,0,2,265,6,0,0,0,90.0,0,False,False,False,False,False,False,True
2,0,1,2,49,3,0,0,0,79.63,1,False,False,False,False,False,False,True
2,0,2,2,59,3,0,0,0,104.65,0,False,False,False,True,False,False,True
2,0,0,2,23,10,0,0,0,117.0,2,False,False,True,False,False,False,True
2,0,0,2,86,9,0,0,0,100.0,0,False,False,False,False,False,False,True
2,1,0,1,63,8,0,0,0,161.1,1,False,False,True,False,False,False,True
2,1,1,2,238,10,0,0,0,112.5,0,False,False,False,False,False,False,False
2,0,2,0,12,12,0,0,0,104.0,0,False,False,False,False,False,False,True
2,0,2,5,267,9,0,0,0,73.37,1,False,False,False,False,False,False,True
1,0,1,2,2,7,1,2,6,0.0,1,False,False,False,False,False,False,True
2,0,2,2,27,5,0,0,0,80.75,1,False,False,False,False,False,False,True
1,0,0,2,164,10,0,0,0,100.0,0,False,False,False,False,False,False,True
2,0,2,1,56,5,0,0,0,126.9,0,False,False,False,False,False,False,False
2,0,2,2,18,5,0,0,0,98.6,0,False,False,False,False,False,False,False
3,0,2,0,51,10,0,0,0,151.2,1,False,False,True,False,False,False,True
3,0,0,3,7,3,0,0,0,133.0,0,False,False,True,False,False,False,False
2,0,2,0,386,10,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,0,3,24,12,0,0,0,104.0,1,False,False,False,False,False,False,True
1,0,1,0,3,12,0,0,0,96.0,1,False,False,False,False,False,False,True
2,0,1,1,91,6,0,0,0,116.1,0,False,False,False,False,False,False,False
2,0,0,3,130,9,0,0,0,139.5,2,False,False,True,False,False,False,True
1,0,0,1,0,7,0,0,0,135.0,1,False,False,False,False,False,False,True
2,0,0,1,27,6,0,0,0,120.0,0,False,False,False,False,False,False,True
2,0,2,2,161,7,0,0,0,91.38,0,False,False,False,False,False,False,False
2,0,0,2,322,12,0,0,0,52.0,0,False,False,False,False,False,False,True
2,0,0,1,9,4,0,0,0,89.0,0,False,False,False,False,False,False,False
2,0,2,2,0,12,0,0,0,90.0,1,False,False,False,False,False,False,True
2,0,0,1,16,4,0,0,0,142.0,0,False,False,True,False,False,False,False
1,0,2,0,132,7,0,0,0,90.9,1,False,False,False,False,False,False,True
0,2,0,2,237,8,0,0,0,86.5,1,True,False,False,False,False,False,False
2,0,0,2,27,9,0,0,0,139.0,0,False,False,False,False,False,False,True
2,0,0,1,2,1,0,0,0,78.5,1,False,False,False,False,False,False,True
2,0,2,5,81,9,0,0,0,72.25,0,False,False,False,False,False,False,True
2,0,0,1,229,9,0,0,0,85.5,0,False,False,False,False,False,False,False
2,0,0,1,56,6,0,0,0,120.0,0,False,False,False,False,False,False,True
1,0,1,2,118,6,0,0,0,110.0,0,False,False,False,False,False,False,True
2,0,2,3,103,10,0,0,0,126.72,0,False,False,True,False,False,False,False
2,0,2,1,35,9,0,0,0,117.0,1,False,False,False,False,False,False,True
1,0,4,10,15,1,0,0,0,75.5,1,False,False,False,False,False,False,True
2,0,0,3,22,10,0,0,0,95.0,0,False,False,False,False,False,False,True
2,0,1,2,193,6,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,2,1,142,5,0,0,0,114.3,0,False,False,True,False,False,False,True
2,0,0,1,2,8,0,0,0,121.0,2,False,False,False,False,False,False,True
2,0,0,2,273,7,0,0,0,109.0,0,False,False,False,False,False,False,False
2,0,0,4,85,3,0,0,0,82.45,1,False,False,False,False,False,False,True
2,0,2,3,284,10,0,0,0,81.82,0,True,False,False,False,False,False,False
2,0,0,4,184,8,0,0,0,89.25,0,False,False,False,False,False,False,False
1,0,3,5,96,7,0,0,0,80.7,0,False,False,False,False,False,False,False
3,0,0,3,71,8,0,0,0,96.9,1,False,False,False,False,False,False,True
1,0,2,1,68,6,0,0,0,89.53,0,False,False,False,False,False,False,False
2,0,2,1,31,3,0,0,0,84.9,0,False,False,False,False,False,False,False
3,0,2,8,150,6,0,0,0,125.8,0,False,False,True,False,False,False,False
2,0,0,3,5,12,0,0,0,121.0,1,False,False,True,False,False,False,True
2,0,1,1,247,6,0,0,0,115.0,0,False,False,False,False,False,False,False
2,0,0,2,29,12,0,0,0,85.0,0,False,False,False,False,False,False,True
2,0,0,2,346,9,0,0,0,115.0,1,False,False,False,False,False,False,False
1,0,0,1,1,12,1,0,1,79.0,0,False,False,False,False,False,False,True
1,0,1,2,36,11,0,0,0,68.5,0,False,False,False,False,False,False,False
1,0,0,1,349,12,0,0,0,72.9,0,False,False,False,False,False,False,False
2,2,2,3,96,7,0,0,0,188.16,2,False,False,False,False,False,True,True
2,0,2,2,141,7,0,0,0,118.06,0,False,False,True,False,False,False,False
2,0,2,3,13,8,0,0,0,149.0,0,False,False,True,False,False,False,False
2,0,2,2,94,4,0,0,0,76.5,0,False,False,False,False,False,False,False
2,0,2,3,135,7,0,0,0,99.45,0,False,False,False,False,False,False,False
2,0,1,1,80,11,0,0,0,93.6,1,False,False,False,False,False,False,False
2,1,1,4,146,10,0,0,0,135.0,2,False,False,False,False,False,False,False
2,0,1,2,0,4,0,0,0,89.0,0,False,False,False,False,False,False,True
2,0,0,1,80,7,0,0,0,98.41,0,False,False,True,False,False,False,False
2,2,0,1,54,5,0,0,0,198.9,2,False,False,False,False,True,False,True
2,0,0,3,143,8,0,0,0,100.0,0,False,False,False,False,False,False,True
1,0,0,2,44,9,0,0,0,85.5,1,False,False,False,False,False,False,True
2,0,2,2,1,8,0,0,0,109.25,1,False,False,False,False,False,False,True
2,0,0,4,192,8,0,0,0,89.25,0,False,False,False,False,False,False,False
2,0,2,2,54,8,0,0,0,135.9,1,False,False,False,False,False,False,True
1,0,1,1,3,9,0,0,0,170.0,0,False,False,True,False,False,False,False
2,0,1,2,193,6,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,2,4,33,10,0,0,0,107.58,2,True,False,False,False,False,False,False
2,0,0,2,39,8,0,0,0,109.0,0,False,False,False,False,False,False,True
3,0,1,1,165,7,0,0,0,142.2,2,False,False,True,False,False,False,False
2,0,0,4,202,11,0,0,0,94.33,0,False,False,False,False,False,False,False
2,0,1,2,94,6,0,0,0,137.4,0,False,False,True,False,False,False,False
1,1,0,1,147,8,0,0,0,78.1,0,False,False,False,False,False,False,True
2,0,0,2,37,8,0,0,0,135.9,1,False,False,False,False,False,False,True
2,1,1,3,81,5,0,0,0,135.15,1,False,False,False,False,False,False,True
2,0,0,4,206,9,0,0,0,119.85,1,False,False,False,False,False,False,False
1,0,0,1,4,12,0,0,0,70.0,0,False,False,False,False,False,False,True
2,0,0,2,317,9,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,0,1,36,9,0,0,0,112.59,1,False,False,False,False,False,False,True
2,0,2,2,43,7,0,0,0,127.1,3,False,False,False,False,False,False,True
2,0,2,3,17,8,0,0,0,105.0,2,False,False,False,False,False,False,True
2,0,0,2,265,6,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,1,4,0,6,0,0,0,76.47,1,False,False,False,False,False,False,True
2,1,0,3,36,12,0,0,0,85.05,0,False,False,False,False,False,False,True
2,0,1,1,0,6,0,0,0,108.57,0,False,False,False,False,False,False,True
2,0,0,1,50,9,0,0,0,86.4,1,False,False,False,False,False,False,True
2,0,0,2,292,7,0,0,0,115.0,0,False,False,False,False,False,False,False
1,0,0,1,8,11,0,0,0,94.0,1,False,False,False,False,False,False,True
2,0,1,3,43,10,0,0,0,99.0,2,False,False,False,False,False,False,True
2,1,0,2,105,12,0,0,0,152.55,0,False,False,False,False,False,False,False
2,0,2,3,2,6,0,0,0,63.75,0,False,False,False,False,False,False,True
2,0,1,2,309,5,0,0,0,65.0,0,False,False,False,False,False,False,True
2,0,2,2,43,11,0,0,0,74.8,0,False,False,False,False,False,False,False
2,0,1,3,184,10,0,0,0,90.9,2,False,False,False,False,False,False,True
1,0,1,2,14,11,0,0,0,75.0,0,False,False,False,False,False,False,True
2,0,0,3,46,11,0,0,0,105.5,1,True,False,False,False,False,False,True
1,0,0,3,55,12,0,0,0,62.67,0,False,False,False,False,False,False,True
2,1,1,5,122,5,0,0,0,119.85,3,False,False,False,False,False,False,True
2,0,1,2,120,6,0,0,0,85.5,1,False,False,False,False,False,False,True
2,0,2,0,8,7,0,0,0,160.0,1,False,False,False,False,False,False,True
2,2,0,4,29,10,0,0,0,163.58,1,False,False,False,False,True,False,True
2,0,0,2,65,3,0,0,0,78.3,1,False,False,False,False,False,False,True
2,0,0,3,10,9,0,0,0,117.67,1,False,False,False,False,False,False,True
3,0,0,1,37,6,0,0,0,141.3,2,False,False,True,False,False,False,True
2,0,0,4,4,2,0,0,0,85.98,0,False,False,False,True,False,False,True
3,0,0,3,130,6,0,0,0,159.3,0,False,False,False,False,False,False,False
2,0,1,3,250,9,0,0,0,95.0,0,False,False,False,False,False,False,False
2,0,2,1,19,2,0,0,0,66.0,0,False,False,False,False,False,False,True
2,1,1,1,152,7,0,0,0,119.0,2,False,False,False,False,False,False,False
2,0,2,2,60,9,0,0,0,71.4,0,False,False,False,False,False,False,True
2,0,1,2,73,3,0,0,0,38.67,0,False,False,False,False,False,False,True
2,0,0,3,124,12,0,0,0,72.25,1,False,False,False,False,False,False,False
2,1,1,1,131,7,0,0,0,72.25,0,False,False,False,False,False,False,True
2,0,1,2,207,12,0,0,0,161.67,0,False,False,False,False,False,False,True
2,0,0,1,184,8,0,0,0,139.5,1,False,False,False,False,False,False,False
1,0,2,2,56,9,0,0,0,185.0,0,False,False,False,False,False,False,True
2,0,0,2,315,12,0,0,0,52.0,0,False,False,False,False,False,False,True
2,0,2,2,41,11,0,0,0,60.0,0,False,False,True,False,False,False,True
1,0,0,3,1,8,0,0,0,114.0,0,False,False,False,False,False,False,True
2,0,2,2,172,6,0,0,0,100.3,1,False,False,False,False,False,False,False
1,0,0,2,2,3,1,0,1,88.0,0,False,False,False,False,False,False,True
2,0,0,2,17,2,0,0,0,65.2,0,False,False,False,False,False,False,True
2,0,1,0,36,5,0,0,0,126.9,1,False,False,False,False,False,False,False
1,0,0,3,12,10,0,0,0,130.0,2,False,False,False,False,False,False,True
1,0,0,1,14,5,0,0,0,62.5,0,False,False,False,False,False,False,True
2,0,0,1,0,8,0,0,0,138.0,2,False,False,False,False,False,False,True
1,0,1,1,3,12,1,0,1,89.5,1,False,False,False,False,False,False,True
2,0,0,1,5,2,0,0,0,81.07,2,False,False,False,False,False,False,True
2,0,0,4,136,10,0,0,0,118.8,0,False,False,False,False,False,False,False
2,0,1,2,59,11,0,0,0,79.2,1,False,False,False,False,False,False,True
2,0,0,3,66,3,0,0,0,80.3,1,False,False,False,False,False,False,True
2,0,1,3,285,10,0,0,0,100.0,0,False,False,False,False,False,False,False
2,2,0,1,36,7,0,0,0,216.9,2,False,False,False,False,True,False,True
1,0,0,3,151,1,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,1,2,233,9,0,0,0,138.13,1,False,False,True,False,False,False,False
1,0,0,4,8,11,0,0,0,97.0,3,False,False,False,False,False,False,True
1,0,0,3,113,5,0,0,0,100.0,0,False,False,False,False,False,False,False
2,1,0,1,1,2,0,0,0,109.0,0,False,False,False,False,False,False,True
2,0,0,3,279,10,0,0,0,110.0,0,False,False,False,False,False,False,False
2,0,1,2,160,8,0,0,0,114.5,0,False,False,False,False,False,False,False
2,0,1,4,73,12,0,0,0,75.0,1,False,False,False,False,False,False,True
1,0,0,3,133,6,0,0,0,121.5,1,False,False,False,False,False,False,True
3,0,2,5,79,7,0,0,0,146.96,2,False,False,True,False,False,False,True
2,0,0,2,102,10,0,0,0,109.0,0,False,False,False,False,False,False,True
3,0,0,4,36,6,0,0,0,150.3,0,False,False,True,False,False,False,False
2,0,0,2,17,12,0,0,0,95.0,0,False,False,False,False,False,False,True
3,0,0,1,13,6,0,0,0,127.0,2,False,False,True,False,False,False,True
2,0,1,4,69,3,0,0,0,79.05,0,False,False,False,False,False,False,False
2,0,2,1,9,10,0,0,0,85.0,1,False,False,False,False,False,False,True
2,0,0,2,56,9,0,0,0,82.0,0,False,False,False,False,False,False,True
2,0,2,3,153,7,0,0,0,72.25,1,False,False,False,False,False,False,True
1,0,1,0,7,10,0,0,0,65.0,0,False,False,False,False,False,False,True
2,0,0,4,117,6,0,0,0,97.75,1,True,False,False,False,False,False,True
2,0,1,4,39,9,0,0,0,175.08,1,False,False,False,False,False,False,True
2,0,0,4,100,5,0,0,0,119.85,0,False,False,False,False,False,False,False
1,0,2,0,2,9,0,0,0,65.0,0,False,False,False,False,False,False,False
2,0,1,3,10,10,0,0,0,135.5,1,False,False,False,False,False,False,True
2,0,1,3,134,6,0,0,0,114.96,1,True,False,False,False,False,False,True
2,0,1,1,14,10,0,0,0,126.0,2,False,False,False,False,False,False,True
3,0,1,4,160,8,0,0,0,130.05,0,False,False,True,False,False,False,False
2,0,2,3,12,10,0,0,0,99.0,1,False,False,False,False,False,False,False
2,0,1,2,290,6,0,0,0,72.0,0,False,False,False,False,False,False,False
2,0,1,1,31,6,0,0,0,107.1,0,False,False,True,False,False,False,False
2,0,1,2,103,10,0,0,0,132.3,1,False,False,True,False,False,False,False
2,0,0,1,64,9,0,0,0,149.4,0,False,False,True,False,False,False,False
2,0,1,3,54,6,0,0,0,113.4,1,False,False,True,False,False,False,True
2,0,0,3,1,10,0,0,0,107.0,0,False,False,True,False,False,False,True
2,3,1,2,99,7,0,0,0,269.3,2,False,False,False,False,False,True,False
2,0,1,4,148,12,0,0,0,67.0,0,False,False,False,False,False,False,True
1,0,1,2,18,12,0,0,0,118.67,0,False,False,False,False,False,False,True
2,0,2,5,3,9,0,0,0,90.0,0,False,False,False,False,False,False,True
1,0,1,3,26,12,0,0,0,74.8,0,False,False,False,False,False,False,False
2,0,0,2,130,8,0,0,0,109.8,1,False,False,False,False,False,False,True
2,0,2,5,206,8,0,0,0,109.66,1,False,False,True,False,False,False,False
1,0,0,1,27,4,0,0,0,89.0,0,False,False,False,False,False,False,True
1,0,0,2,86,9,0,0,0,87.5,0,False,False,False,False,False,False,True
2,0,0,1,24,9,0,0,0,119.0,1,False,False,False,False,False,False,True
2,0,1,1,26,7,0,0,0,151.0,1,False,False,False,False,False,False,False
2,0,0,3,87,5,0,0,0,80.75,0,False,False,False,False,False,False,True
2,2,0,3,9,9,0,0,0,249.0,1,False,False,False,False,True,False,True
2,0,2,1,74,12,0,0,0,134.31,1,False,False,False,False,False,True,True
2,0,0,2,273,7,0,0,0,109.0,0,False,False,False,False,False,False,False
2,0,1,1,301,7,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,1,2,57,6,0,0,0,90.67,1,False,False,False,False,False,False,True
2,0,2,3,62,2,0,0,0,65.66,0,True,False,False,False,False,False,False
2,0,0,2,40,9,0,0,0,165.6,2,False,False,True,False,False,False,True
3,0,5,11,152,7,0,0,0,184.34,2,False,False,False,False,False,False,False
1,0,1,1,163,10,0,0,0,91.63,1,False,False,False,False,False,False,True
2,0,1,3,75,3,0,0,0,80.0,0,False,False,False,False,False,False,False
